Милосердия ради милости Бога нашего (...) мы, великий государь, царь и великий князь Иван Васильевич всеа Русии (...) королевне Елизавети Аглинской, Францовской, Хиперской[1] и иных.	Ради милосердия Бога нашего <...> мы, великий государь, царь и великий князь Иван Васильевич всея Руси <...> королевне Елизавете Английской, Французской, Ирландской и иных.
Что преже сего нѣ в которое время братъ твой Едвартъ король нѣкоторых людей своих на имя Рыцерта послал нѣкоторыхъ для потреб по всему миру мѣстом, и писал ко всѣмъ королем и царем и княземъ и властодержцомъ и мѣстоблюстителем.[2] А къ намъ ни одного слова на имя не было. И тѣ брата твоего люди, Рыцертъ с товарыщи, не вѣдаемъ которымъ обычаемъ, волею или неволею, пристали к пристанищу к морскому в нашемъ граде Двины.[3] И мы и туто какъ подобаетъ государемъ христьянскимъ милостивно учинили ихъ в чести, принели, и въ своихъ в государских в нарядных столѣхъ ихъ своимъ жалованьемъ упокоили (...) брату к твоему отпустили.	Некоторое время тому назад брат твой, король Эдуард, послал своих людей под предводительством Ричарда для каких-то надобностей по всем странам мира и писал ко всем королям, и князьям, и властителям, и управителям. А на наше имя ни одного слова послано не было. И те люди твоего брата, Ричард с людьми своими, неизвестно каким образом, вольно или невольно, пристали к морской пристани у нашей крепости на Двине. И тут мы, как подобает государям христианским, милостиво оказали им честь, приняли их за государевыми парадными столами, пожаловали <...> к брату твоему отпустили.
И от того брата твоего приѣхали къ намъ тот же Рыцертъ Рыцертов, да Рыцерто Грай.[4] И мы и тѣхъ также пожаловали, с честью отпустили. И после того приѣхал к намъ от брата от твоего Рыцертъ Рыцертовъ, и мы послали къ брату твоему своего посланника Осифа Григорьевича Непею.[5] А гостемъ брата твоего и всѣмъ аглинскимъ людемъ жаловалную свою грамоту дали такову свободну, какова и нашимъ людемъ торговым не живет свободна, а чаяли есмя то, что от брата вашего и от вас великие дружбы и от всѣхъ аглинских людей службы.	И от того твоего брата приехали к нам тот же Ричард Ричардов и Ричард Грей. Мы их также пожаловали и отпустили с честью. И после того как к нам приехал от твоего брата Ричард Ричардов, мы послали к брату твоему своего посланника Осипа Григорьевича Непею. А купцам твоего брата и всем англичанам мы дали такую свободную жалованную грамоту, какую даже из наших купцов никто не получал, а надеялись за это на великую дружбу вашего брата и вас и на услуги от всех английских людей.
И в кою пору послали есмя своего посланника, и в тѣ поры брата твоего Едварта короля не стало, а учинилася на государстве сестра твоя Мария,[6] и после того пошла за ишпанского короля за Филипа.[7] И ишпанской король Филип и сестра твоя Марья посланника нашего приняла с честью и к намъ отпустили, а дѣла с нимъ никоторого не приказали.[8] А в тѣ поры ваши аглинские гости почали многие лукавства дѣлати над нашими гостьми и товары свои почали дорого продавати, что чего не стоит.	В то время, когда мы послали своего посланника, брат твой Эдуард скончался, и на престол вступила сестра твоя Мария, а потом она вышла замуж за испанского короля Филиппа. И испанский король Филипп и сестра твоя Мария приняли нашего посланника с честью и к нам отпустили, а дела с ним никакого не передали. А в то время ваши английские купцы начали творить нашим купцам многие обманы и свои товары начали продавать дороже того, чего они стоят.
А после того учинилося нам вѣдомо, что и сестры твоей Марьи королевны не стало, а Филипа короля ишпанского аглинские люди с королевства сослали, а тебя учинили на королевстве.[9] И мы и тутъ твоимъ гостемъ не учинили никоторые тесноты, а велѣли имъ по первому торговати.	А после этого стало нам известно, что и сестра твоя, королевна Мария, скончалась, а испанского короля Филиппа англичане выслали из королевства, а на королевство посадили тебя. Но мы и тут не учинили твоим купцам никаких притеснений и велели им торговать по-прежнему.
А сколько грамот и приходило по ся мѣста, — а ни у одной грамоты чтобы печать была одна! У всѣх грамотъ печати розные. И то не государскимъ обычаемъ, а такимъ грамотам во всѣх государьствах не вѣрят. У государей в государстве живет печать одна. И мы и тутъ вашимъ грамотамъ всѣмъ вѣрили и по тѣмъ грамотам дѣлали.	А до сих пор, сколько ни приходило грамот, — хотя бы у одной была одинаковая печать! У всех грамот печати разные. Это не соответствует обычаю, принятому у государей, — таким грамотам ни в каких государствах не верят. У государей в государстве должна быть единая печать. Но мы и тут всем вашим грамотам доверяли и поступали в соответствии с этими грамотами.
И после того прислала еси к намъ своего посланника Онтона Янкина[10] о торговых дѣлех. И мы, чаючи того, что он у тебя в жалованье, его есмя привели х правде, да и другово твоего торгового человека Рафа Иванова[11] для толмачства, потому что было в такомъ великомъ дѣле толмачити нѣкому, и приказывали есмя с нимъ к тебѣ словом свои великие дѣла тайные, а от тебя хотячи любви.[12] А тебѣ было къ намъ прислати своего ближнего человека, да Онтона ж с нимъ, или б одного Онтона прислала. И намъ то не вѣдомо, донес ли тѣ рѣчи до тебя Онтонъ или не донес, а про Онтона года с полтора вѣдома не было. А от тебя к намъ посланникъ, ни посол никаков не бывал. А мы для того дѣла твоимъ гостем дали другую свою жаловальную грамоту; а чаяли есмя того, что тѣ гости у тебя в жалованье, и мы того для имъ свое жалованье свыше учинили.	И после этого ты прислала к нам по торговым делам своего посланника Антона Янкина. И мы, надеясь, что он у тебя в милости, привели его к присяге, да и другого твоего купца Ральфа Иванова — как переводчика, потому что некому было быть переводчиком в таком великом деле, и передали с ним устно великие тайные дела, желая с тобой дружбы. Тебе же следовало к нам прислать своего ближнего человека, а с ним Антона или одного Антона. И нам неизвестно, передал ли эти дела тебе Антон или нет, про Антона года полтора не было известий. А от тебя никакой ни посланник, ни посол к нам не прибывал. Мы же ради этого дела дали твоим купцам другую свою жалованную грамоту; надеясь, что эти гости пользуются твоей милостью, мы даровали им свою милость свыше прежнего.
И после того намъ учинилося вѣдомо, что твой человекъ аглинецъ приѣхал на Ругодивъ[13] Едваръдъ Гудыван[14] и с нимъ многие грамоты, и мы велѣли спросити о Онтоне, и он о Онтоне вѣдома никоторого не учинил, a нашимъ посланникомъ, которые были у него приставлены, многие невѣжливые слова говорил. И мы велѣли у него обыскати грамот, и у него многие грамоты выняли, и в тѣх грамотах про наше государьское имя и про наше государьство со укоризною писано и многи вѣсти неподобные писаны, что будто в нашемъ царстве неподобные дѣла дѣлаютца. И мы его и тут пожаловали — велѣли с честью подержати, докуды от тебя о тѣх рѣчех, которые есмя приказывали с Онтономъ, от тебя вѣдомо будет.	И после этого нам стало известно, что в Ругодив приехал твой подданный, англичанин Эдуард Гудыван, с которым было много грамот, и мы велели спросить его об Антоне, но он ничего нам об Антоне не сообщил, а нашим посланникам, которые были к нему приставлены, говорил многие невежливые слова. Тогда мы велели расследовать, нет ли с ним грамот, и захватили у него многие грамоты, в которых о нашем государевом имени и нашем государстве говорится с презрением и написаны оскорбительные вести, будто в нашем царстве творятся недостойные дела. Но мы и тут отнеслись к нему милостиво — велели держать его с честью до тех пор, пока не станет известен ответ от тебя на те поручения, которые переданы с Антоном.
И после того приѣхал от тебя к нам посланникъ на Ругодив Юрьи Милдентов[15] о торговых дѣлех. И мы его велѣли спрашивати про Онтона про Янкина, бывал ли он у теба, и как ему от тебя к намъ быти. И посланникъ твой Юрьи дѣла никоторого не сказал и нашимъ посланникомъ и Онтону лаял. И мы его также велѣли подержати, докуды от тебя намъ про Онтоновы рѣчи вѣдомо будет.	И после этого приехал от тебя к нам в Ругодив посланник Юрий Милдентов по торговым делам. И мы его велели спросить про Антона Янкина, был ли он у тебя и когда он должен прибыть от тебя к нам. Но посланник твой Юрий ничего нам об этом не сказал и наших посланников и Антона облаял. Тогда мы также велели его задержать, пока не получим от тебя вестей о делах, порученных Антону.
И после того нам учинилося вѣдомо, што от тебя пришел посол на Двинское пристанищо Томос Ронделфъ,[16] и мы к нему послали с своимъ жалованьемъ сына боярского и велѣли ему быти у него в приставех[17] и честь есмя учинили ему великую. А велели есмя его спросити, ест ли с нимъ Онтон, и он нашему сыну боярскому не сказал ничего, а Онтон с нимъ не пришол, и почал говорити о мужитцких о торговых дѣлех.	После этого нам стало известно, что к Двинской пристани прибыл от тебя посол Томас Рандольф, и мы милостиво послали к нему своего сына боярского и приказали ему быть приставом при после, а послу оказали великую честь. А приказали спросить его, нет ли с ним Антона, он же нашему сыну боярскому ничего не сказал и начал говорить о мужицких торговых делах; а Антон с ним не пришел.
