В лѣто 6983 <...>. Того же году обретох написание Офонаса тверитина купца,[1] что былъ в Ындѣе 4 годы,[2] а ходил, сказывает, с Васильемъ Папиным. Азъ же опытах, коли Василей ходил с кречаты послом от великого князя, и сказаша ми — за год до казанского похода пришел из Орды, коли князь Юрьи под Казанию был, тогды его под Казанью застрелили.[3] Се же написано не обретох, в кое лѣто пошел или в кое лѣто пришел из Ындѣя, умер, а сказывают что, деи, Смоленьска не дошед, умеръ.[4] А писание то своею рукою написал, иже его рукы тѣ тетрати привезли гости к Мамыреву Василью,[5] к дияку к великого князя на Москву.	В год 6983 (1475) (...). В том же году получил записи Афанасия, купца тверского, был он в Индии четыре года, а пишет, что отправился в путь с Василием Папиным. Я же расспрашивал, когда Василий Папин послан был с кречетами послом от великого князя, и сказали мне — за год до Казанского похода вернулся он из Орды, а погиб под Казанью, стрелой простреленный, когда князь Юрий на Казань ходил. В записях же не нашел, в каком году Афанасий пошел или в каком году вернулся из Индии и умер, а говорят, что умер, до Смоленска не дойдя. А записи он своей рукой писал, и те тетради с его записями привезли купцы в Москву Василию Мамыреву, дьяку великого князя.
За молитву святыхъ отець наших, Господи Исусе Христе, Сыне Божий, помилуй мя, раба своего грѣшнаго Афонасъя Микитина сына.[6]	За молитву святых отцов наших, Господи Иисусе Христе, Сыне Божий, помилуй меня, раба своего грешного Афанасия Никитина сына.
Се написах свое грѣшное хожение за три моря: 1-е море Дербеньское, дориа Хвалитьскаа;[7] 2-е море Индѣйское, дорѣя Гундустанскаа,[8] 3-е море Черное, дориа Стебольская.[9]	Записал я здесь про свое грешное хождение за три моря: первое море — Дербентское, дарья Хвалисская, второе море — Индийское, дарья Гундустанская, третье море — Черное, дарья Стамбульская.
Поидох от Спаса святаго златоверхаго[10] и сь его милостию, от государя своего от великаго князя Михаила Борисовича[11] Тверскаго, и от владыкы Генадия[12] Тверскаго, и Бориса Захарьича.[13]	Пошел я от Спаса святого златоверхого с его милостью, от государя своего великого князя Михаила Борисовича Тверского, от владыки Геннадия Тверского и от Бориса Захарьича.
И поидох вниз Волгою. И приидох в манастырь Колязин ко святѣй Троицы живоначалной и къ святым мучеником Борису и Глѣбу.[14] И у игумена ся благословив у Макария и у святыа братии. И ис Колязина поидох на Углеч,[15] и с Углеча отпустили мя доброволно. И оттуду поидох, с Углеча, и приѣхалъ есми на Кострому ко князю Александру[16] с ыною грамотою великого князя. И отпустил мя доброволно. И на Плесо приѣхая есми доброволно.	Поплыл я вниз Волгою. И пришел в монастырь калязинский к святой Троице живоначальной и святым мученикам Борису и Глебу. И у игумена Макария и святой братии получил благословение. Из Калягина плыл до Углича, и из Углича отпустили меня без препятствий. И, отплыв из Углича, приехал в Кострому и пришел к князю Александру с другой грамотой великого князя. И отпустил меня без препятствий. И в Плес приехал без препятствий.
И приѣхал есми в Новгород в Нижней[17] к Михайло х Киселеву, к намѣстьнику, и к пошлиннику к Ывану к Сараеву, и они мя отпустили доброволно. А Василей Папин проѣхал мимо город двѣ недѣли,[18] и яз ждал в Новѣгороде в Нижнем две недѣли посла татарскаго ширваншина[19] Асанбега а ѣхал с кречаты от великого князя Ивана, а кречатов у него девяносто.	И приехал я в Нижний Новгород к Михаилу Киселеву, наместнику, и к пошленнику Ивану Сараеву, и отпустили они меня без препятствий. А Василий Папин, однако, город уже проехал, и я в Нижнем Новгороде две недели ждал Хасан-бека, посла ширваншаха татарского. А ехал он с кречетами от великого князя Ивана, и кречетов у него было девяносто.
И приѣхал есми с ними на низ Волгою. И Казань есмя проѣхали доброволно, не видали никого, и Орду есмя проѣхали, и Усланъ, и Сарай, и Берекезаны есмя проѣхали. И въѣхали есмя в Бузанъ. Ту наѣхали на нас три татарины поганые и сказали нам лживые вѣсти: «Кайсым салтан[20] стережет гостей в Бузани, а с ним три тысящи татар». И посол ширваншин Асанбѣгъ дал имъ по однорятке да по полотну, чтобы провели мимо Хазтарахан. А оны, поганые татарове, по однорятке взяли, да вѣсть дали в Хазтараханъ царю. И яз свое судно покинул да полѣз есми на судно на послово и с товарищи своими.	Поплыл я с ними вниз по Волге. Казань прошли без препятствий, не видали никого, и Орду, и Услан, и Сарай, и Берекезан проплыли и вошли в Бузан. И тут встретили нас три татарина неверных да ложную весть нам передали: «Султан Касим подстерегает купцов на Бузане, а с ним три тысячи татар». Посол ширваншаха Хасан-бек дал им по кафтану-однорядке и по штуке полотна, чтобы провели нас мимо Астрахани. А они, неверные татары, по однорядке-то взяли, да в Астрахань царю весть подали. А я с товарищами свое судно покинул, перешел на посольское судно.
Поѣхали есмя мимо Хазтарахан, а мѣсяць свѣтит, и царь нас видел, и татарове к нам кликали: «Качма, не бѣгайте!» А мы того не слыхали ничего, а бежали есмя парусом. По нашим грехом царь послал за нами всю свою орду. Ини нас постигли на Богунѣ и учали нас стреляти. И у нас застрелили человѣка, а у них дву татаринов застрѣлили. И судно наше меншее стало на ѣзу,[21] и они нас взяли да того часу разграбили, а моя была мѣлкая рухлядь вся в меншем судне.	Плывем мы мимо Астрахани, а месяц светит, и царь нас увидел, и татары нам кричали: «Качма — не бегите!» А мы этого ничего не слыхали и бежим себе под парусом. За грехи наши послал царь за нами всех своих людей. Настигли они нас на Богуне и начали в нас стрелять. У нас застрелили человека, и мы у них двух татар застрелили. А меньшее наше судно у еза застряло, и они его тут же взяли да разграбили, а моя вся поклажа была на том судне.
А в болшом суднѣ есмя дошли до моря, ино стало на усть Волги на мели, и они нас туто взяли, да судно есмя взад велѣли тянути вверхъ до ѣзу. И тут судно наше болшее пограбили и четыре головы взяли рускые, а нас отпустили голыми головами за море, а вверхъ нас не пропустили вѣсти дѣля.	Дошли мы до моря на большом судне, да стало оно на мели в устье Волги, и тут они нас настигли и велели судно тянуть вверх по реке до еза. И судно наше большое тут пограбили и четыре человека русских в плен взяли, а нас отпустили голыми головами за море, а назад, вверх по реке, не пропустили, чтобы вести не подали.
И пошли есмя в Дербенть, заплакавши, двема суды: в одном судне посол Асанбѣг, да тезикы,[22] да русаков нас десеть головами; а в другом судне 6 москвич, да шесть тверич, да коровы, да кормъ нашь. А въстала фуртовина на море, да судно меншое разбило о берег. А ту есть городок Тархи, а люди вышли на берегъ, и пришли кайтакы[23] да людей поимали всѣх.	И пошли мы, заплакав, на двух судах в Дербент: в одном судне посол Хасан-бек, да тезики, да нас, русских, десять человек; а в другом судне — шесть москвичей, да шесть тверичей, да коровы, да корм наш. И поднялась на море буря, и судно меньшее разбило о берег. И тут стоит городок Тарки, и вышли люди на берег, да пришли кайтаки и всех взяли в плен.
И пришли есмя в Дербенть, и ту Василей поздорову пришел, а мы пограблени. И билъ есми челом Василию Папину да послу ширваншину Асанбѣгу, что есмя с нимъ пришли, чтобы ся печаловал о людех, что их поимали под Тархи кайтаки. И Асанбѣг печаловался и ѣздил на гору къ Булатубегу. И Булатбегъ послал скорохода ко ширваншибегу, что: «господине, судно руское розбило под Тархи, и кайтаки, пришед, люди поимали, а товар их розграбили».	И пришли мы в Дербент, и Василий благополучно туда пришел, а мы ограблены. И я бил челом Василию Папину и послу ширваншаха Хасан-беку, с которым мы пришли, — чтоб похлопотал о людях, которых кайтаки под Тарками захватили. И Хасан-бек ездил на гору к Булат-беку просить. И Булат-бек послал скорохода к ширваншаху передать: «Господин! Судно русское разбилось под Тарками, а кайтаки, придя, людей в плен взяли, а товар их разграбили».
