ЖИТИЕ ПРЕПОДОБНАГО И БОГОНОСНАГО ОТЦА НАШЕГО, ИГУМЕНА СЕРГИА ЧЮДОТВОРЦА. СПИСАНО БЫСТЬ ОТ ПРѢМУДРѢЙШАГО ЕПИФАНИА	ЖИТИЕ ПРЕПОДОБНОГО И БОГОНОСНОГО ОТЦА НАШЕГО, ИГУМЕНА СЕРГИЯ ЧУДОТВОРЦА. НАПИСАНО ПРЕМУДРЕЙШИМ ЕПИФАНИЕМ
Слава Богу о всемь и всячьскых ради, о нихже всегда прославляется великое и трисвятое имя, еже и присно прославляемо есть! Слава Богу вышнему, иже въ Троици славимому, еже есть упование наше, свѣт и живот нашь, въ негоже вѣруем, вън же крестихомся, о немже живемь, и движемся, и есмы![1] Слава показавшему нам житие мужа свята и старца духовна! Вѣсть бо Господь славити славящая его и благословяти благословящая его, еже и присно прославляет своя угодникы, славящая его житиемъ чистым, и богоугодным, и добродѣтелным.	Слава Богу за все и за всяческие дела, за которые всегда прославляется великое и трисвятое имя, которое и вечно прославляемо! Слава Богу вышнему, в Троице славимому, который упование, свет и жизнь наша, в которого мы веруем, ради которого мы крестились, им мы живем, и движемся, и существуем! Слава показавшему нам жизнь мужа святого и старца духовного! Ведь Господь знает, как прославлять славящих его и благословлять благословляющих его, и он всегда прославляет своих угодников, славящих его жизнью чистой, и богоугодной, и добродетельной.
Благодарим Бога за премногу его благость, бывшую на нас, якоже рече апостолъ: «Благодать Богу о неизреченнѣм его дарѣ!»[2] Паче же нынѣ длъжны есмы благодарити Бога о всем, еже дарова намъ такова старца свята, глаголю же господина преподобнаго Сергиа, в земли нашей Русстѣй, и въ странѣ нашей полунощнѣй, въ дни наша, въ послѣдняя времена и лѣта. Гробъ его у нас и пред нами есть, к нему же вѣрою повсегда притекающе, велико утѣшение душам нашимъ приемлем и от сего зѣло пользуемся; да поистинѣ велико то есть намь от Бога дарование даровася.	Благодарим Бога за великую его благость, сошедшую на нас, как сказал апостол: «Благодарность Богу за неизреченный его дар!» Ныне же мы должны особенно благодарить Бога за то, что даровал он нам такого старца святого, — говорю о господине преподобном Сергии, — в земле нашей Русской, в стране нашей полунощной, в дни наши, в последние времена и годы. Гроб его находится у нас и перед нами, и, приходя к нему с верой всегда, великое утешение душам нашим мы получаем и большую пользу; воистину великий это нам от Бога дар дарован.
Дивлю же ся о семъ, како толико лѣтъ минуло, а житие его не писано. О семъ съжалихся зѣло, како убо таковый святый старець, пречюдный и предобрый, отнеле же преставися 26 лѣтъ преиде, никтоже не дръзняше писати о немь, ни далнии, ни ближнии, ни большие, ни меншие: болшие убо яко не изволяху, а меншии яко не смѣаху. По лѣте убо единѣм или по двою по преставлении старцѣвѣ азъ, окаанный и вседръзый, дръзнух на сие. Въздохнув къ Богу и старца призвавъ на молитву, начяхь подробну мало нѣчто писати от житиа старьцева, и к себѣ вътайнѣ глаголя: «Азъ не хватаю ни пред кым же, но себѣ пишу, а запаса ради, и памяти ради, и ползы ради». Имѣях же у себѣ за 20 лѣтъ приготованы таковаго списаниа свитки, в нихже бѣаху написаны нѣкыя главизны еже о житии старцевѣ памяти ради: ова убо въ свитцѣхъ, ова же в тетратѣх, аще и не по ряду, но предняя назади, а задняя напреди.	Удивляюсь я тому, сколько лет минуло, а житие Сергия не написано. И охватила меня великая печаль, что с тех пор, как умер святой старец, чудесный и предобрый, уже двадцать шесть лет прошло, и никто не дерзнул написать о нем, — ни далекие ему люди, ни близкие, ни великие люди, ни простые: известные не хотели писать, а простые не смели. Через один или два года после смерти старца я, окаянный и дерзкий, дерзнул сделать это. Вздохнув пред Богом и имя старца призвав в молитве, начал я подробно кое-что записывать о жизни старца, себе втайне говоря: «Я не возношусь ни перед кем, но для себя пишу, про запас, и на память, и для пользы». Были у меня за двадцать лет приготовлены с записями свитки, в которых написаны были некоторые главы о жизни старца для памяти: кое-что в свитках, кое-что в тетрадях, хотя и не по порядку, начало в конце, а конец в начале.
И сице ожидаюшу ми в таковаа времена и лѣта, и жадающу ми того, дабы кто паче мене и разумнее мене описалъ, яко да и азъ шед поклонюся ему, да и мене поучит, и вразумитъ. Но распытавъ, и услышавъ и увѣдавъ извѣстно, яко никтоже нигдѣ же речеся не писаше о немь, и се убо егда въспомяну или услышу, помышляю и размышляю: како тихое, и чюдное, и добродѣтелное житие его пребысть бес писаниа по многа времена? Пребых убо нѣколико лѣт, акы бездѣленъ в размышлении, недоумѣниемь погружаяся, и печалию оскръбляяся, и умом удивляяся, и желанием побѣждаася. И наиде ми желание несыто еже како и коим образом начяти писати, акы от многа мало, еже о житии преподобнаго старца.	Так я ждал в то время и в те годы, желая, чтобы кто-нибудь значительнее меня и разумнее меня написал, а я бы пошел поклониться ему, чтобы и меня он поучил и вразумил. Но, расспросив, я услышал и узнал точно, что никто нигде так и не собрался писать о нем; и когда я вспомню или услышу об этом, то думаю и размышляю: почему такая тихая, и чудесная, и добродетельная жизнь его оставалась не описанной столь долгое время? Пребывал я несколько лет как бы в безделье и в размышлении, погружаясь в недоумение, в печали скорбя, умом удивляясь, желанием обуреваем. И объяло меня страстное желание хотя бы как-то начать писать, пусть немногое из многого, о жизни преподобного старца.
И обрѣтох нѣкыя старца премыдры въ отвѣтех, разсудны и разумны, и въпросих я о нем, яко да препокоят мое желание, и рѣх има, аще достоит писатися. Они же отвѣщавше, рекоша: «Якоже бо нелѣпо и не подобает житиа нечистивых пытати, сице не подобает житиа святых муж оставляти, и не писати, и млъчанию предати, и в забытие положити. Аще бо мужа свята житие списано будет, то от того плъза велика есть и утѣшение вкупѣ списателем, сказателем, послушателем; аще ли же старца свята житие не писано будет, а самовидци и памятухи его аще будут преставилися, то кая потреба толикую и таковую плъзу в забытии положити и, акы глубинѣ, млъчанию предати? Аще не писано будет житие его, то по чему вѣдати не знавшим и не вѣдавшимь его, каковъ былъ, или откуду бѣ, како родися, и како възрасте, и како пострижеся, и како въздръжася, и како поживе, и каковъ имѣ конець житию? Аще ли будет писано, и сие нѣкто слышавъ, поревнуеть въслѣд житиа его ходити и от сего приимет ползу. Пишет же Великий Василие:[3] “Буди ревнитель право живущимъ и сих житие и дѣание пиши на сердци своемь”. Виждь, яко велит житиа святых писати не токмо на харатиах, но и на своем сердци плъзы ради, и не скрывати и ни таити: тайна бо царева лѣпо есть таити, а дѣла Божиа проповѣдати добро есть и полезно».	И нашел я неких старцев, премудрых в ответах, рассудительных и разумных, и расспросил я о Сергии, чтобы они успокоили мое желание, и спросил у них, следует ли мне писать. Они же в ответ сказали: «Насколько плохо и насколько не подобает о жизни нечестивых спрашивать, настолько не подобает жизнь святых мужей забывать, и не описывать, и молчанию предавать, и в забвении оставлять. Если мужа святого житие написано будет, то от этого будет польза большая вместе с утешением писателям, рассказчикам, слушателям; если же старца святого житие не написано будет, а знавшие и помнившие его умрут, то зачем такую полезную вещь оставлять в забвении и, как пучине, молчанию предать? Если не будет написано житие его, то как узнать не знавшим и не ведавшим его, каков он был, или откуда происходил, как родился, и как вырос, и как постригся, и как воздержанно существовал, и как он жил, и каков был конец жизни его? Если же будет написано житие, то, услышав о нем, кто-нибудь последует примеру жизни Сергия и от этого пользу получит. Ведь пишет Великий Василий: “Будь подражателем праведно живущим и их жизнь и деяния запечатлей в сердце своем”. Видишь, как повелевает он жития святых писать — не только на пергамене, но и в сердце своем пользы ради, а не скрывать и не таить: ведь тайну цареву следует хранить, а дела Божьи проповедовать — дело доброе и полезное».
И оттолѣ нужда ми бысть распытовати и въпрашати древних старцовъ, прилежно свѣдущих, въистинну извѣстно о житии его, якоже святое глаголет Писание: «Въпроси отца твоего, и възвѣстит тебѣ, и старца твоя, рекут тебѣ».[4] Елико слышах и разумѣх — отци мои повѣдаша ми, елика от старець слышах, и елика своима очима видѣх, и елика от самого устъ слышах, и елика увѣдах от иже въслѣд его ходившаго время немало и възлиавшаго воду на руцѣ его, и елика другаа нѣкаа слышахом и от его брата старѣйшаго Стефана, бывшаго по плоти отца Феодору, архиепискому Ростовьскому;[5] ова же от инѣхь старцевъ древних, достовѣрных бывших самовидцев рожеству его, и въспитанию, и къниговычению, възрасту его и юности даже и до пострижениа его; друзии же старци самовидци суще и свидѣтели неложнии и постризанию его, и начатку пустынножителству его, и поставлению его еже на игуменьство; и по ряду прочим прочии възвѣстители же и сказатели бываху.	И поэтому пришлось мне допытываться и расспрашивать древних старцев, хорошо сведущих, поистине знающих жизнь его, как говорит святое Писание: «Спроси отца твоего, и он возвестит тебе, и старцев твоих, и они скажут тебе». Все, что я услышал и узнал, — отцы сказали мне, кое-что от старцев слышал, и кое-что своими глазами видел, и кое-что из уст самого Сергия слышал, и кое-что узнал от человека, прислуживавшего ему немалое время и лившего воду на руки его, и кое-что еще слышал от брата его старшего Стефана, который был родным отцом Федора, архиепископа ростовского; иные же вещи я узнал от других старцев древних, достоверных очевидцев рождения его, и воспитания, и обучения грамоте, возмужания его, и юности до самого пострижения его; а другие старцы были очевидцами и свидетелями правдивыми и пострижения его, и начала пустынножительства его, и поставления его на игуменство; а о других событиях у меня были другие повествователи и рассказчики.
Ино къ множеству трудов старьчих и къ великым исправлениемь его възирая, акы безгласенъ и бездѣленъ в недоумѣнии от ужасти бывая, не обрѣтаа словес потребных, подобных дѣянию его. Како могу азъ, бѣдный, в нынѣшнее время Серьгиево все по ряду житие исписати и многаа исправлениа его и неизчетныя труды его сказати? Откуду ли начну, яже по достоиньству дѣяниа того и подвигы послушателем слышаны вся сътворити? Или что подобает пръвие въспомянути? Или которая довлѣет бесѣда к похвалениемь его? Откуду ли приобрящу хитрость да възможна будет к таковому сказанию? Како убо таковую, и толикую, и не удобь исповѣдимую повѣмь повѣсть, не вѣдѣ, елма же чрез есть нашу силу творимое? Якоже не мощно есть малѣй лодии велико и тяшько бремя налагаемо понести, сице и превъсходит нашу немощь и ум подлежащая бесѣда.	Но на множество трудов старца и великих дел его взирая, я был как бы безгласен и безделен, находясь в недоумении от ужаса, не находя слов нужных, достойных деяний его. Как могу я, бедный, в нынешнее время все житие Сергия по порядку написать, и о многих делах его и бессчетных трудах его рассказать? Откуда начну, чтобы по достоинству обо всех деяниях его и подвигах рассказать слушателям? Или что подобает прежде всего вспомнить? Или какие слова нужны для похвалы ему? Где найду мудрость, нужную для этого рассказа? Как такую, трудно передаваемую повесть расскажу, не знаю, — не будет ли это свыше моих сил? Как не может маленькая лодка удержать большой и тяжкий груз, так не может вынести наше бессилие и ум этого рассказа.
Аще бо и побѣжаеть нашу худость, но обаче молимся всемилостивому и всесилному Богу и пречистѣй его Матери, яко да уразумит и помилует мене грубаго и неразумнаго, яко да подасть ми слово въ отвръзение устъ моих,[6] не моего ради, глаголюще, недостоиньства, но молитвъ ради святых старець. И самого того призываю Сергиа на помощь и съосѣняющую его благодать духовную, яко да поспѣшникъ ми будет и слову способникъ, еще же и его стадо богозванное, благо събрание, съборъ честных старець. К ним же смирениемь припадаю, и самѣх тѣх подножию касаюся, и на моление призываю и принуждаю. Зѣло бо тѣх молитвъ повсегда требую, паче же нынѣ, внегда сиа начинающу ми начинание и ко ейже устремихся сказаниа повѣсти. И да никтоже ми зазиратель на сие дръзающу будет: ни бо аз самь възможнѣ имам, или доволенъ к таковому начинанию, аще не любовь и молитва преподобнаго того старца привлачит и томит мой помыслъ и принужает глаголати же и писати.	Хотя и свыше наших сил этот рассказ, но мы все же молимся всемилостивому и всесильному Богу и пречистой его Матери, чтобы он вразумил и помиловал меня, грубого и неразумного, чтобы он дал мне дар слова, который раскроет уста мои, — не ради меня, недостойного, но ради молитв святых старцев. И самого этого Сергия я призываю на помощь, и осеняющую его духовную благодать, чтобы он был мне помощником и поддержкой в рассказе, а также его стадо, призванное Богом, благое общество, собрание честных старцев. К ним я со смирением припадаю, и касаюсь их ног, и на молитву их призываю и побуждаю. Ведь очень в их молитвах я всегда нуждаюсь, особенно же сейчас, когда я начинаю это начинание и стремлюсь повесть эту рассказать. И пусть никто не осуждает меня, дерзающего на это: я сам не имел бы возможности и сил начать писать, но любовь и молитва преподобного старца влечет и томит мои помыслы и принуждает рассказывать и писать.
Достоит же яснѣе рещи, яко аще бы ми мощно было по моему недостоиньству, то подобаше ми отинудь съ страхом удобь молчяти и на устѣх своих пръстъ положити, свѣдущу свою немощь, а не износити от устъ глаголъ, еже не по подобию, ниже продръзати на сицевое начинание, еже чрез свое достояние. Но обаче печяль приат мя, и жалость поят мя: толика и такова велика старца свята, пресловуща и многословуща житие его всюду обносимо, и по далним странамь, и по градом, мужа явленна и именита всѣм того исповѣдающим — и за толико лѣт житие оставлено и не описано бяше. Непщевах сиа молчанию предати, яко въ глубинѣ забвениа погрузити. Аще бо не писано будет старцево житие, но оставлено купно без въспоминаниа, то се убо никако же повредит святого того старца, еже не получити ему от нас въспоминаниа же и писаниа: ихже бо имена на небесѣх Богъ написа,[7] симъ никаа же потреба от человекь требовати писаниа же и въспоминаниа. Но мы сами от сего не плъзуемся, оставляюще толикую и таковую плъзу. И того ради сиа вся събравше, начинаем писати, яко да и прочии мниси, яже не суть видали старца, да и тѣ прочтут и поревнують старцевѣ добродѣтели и его житию вѣруютъ; «блажени бо, — рече, — не видѣвше вѣроваша».[8] Пакы же другойци другаа печаль приемлет мя и обдержит мя: аще бо азъ не пишу, а инъ никтоже не пишет, боюся осужениа притчи оного раба лѣниваго, скрывшаго талантъ и облѣнившагося.[9] Онъ бо добрый старець, чюдный страстотръпець, без лѣности повсегда подвигомь добрым подвизаашеся и николи же обленися; мы же не токмо сами не подвизаемся, но и того готовых чюжих трудовъ, еже в житии его, лѣнимся възвѣстити писаниемь, послушателемь слышаниа сиа сътворити.	Следует яснее сказать, что хотя бы я, недостойный, и мог писать, но мне все же следовало бы со страхом молчать и на уста свои перст наложить, зная свою немощь, а не произносить устами слова, какие не подобает, и не следовало бы дерзать на дело, которое выше сил моих. Но все же печаль отягощает меня, и жалость охватила меня: жизнь такого великого старца святого, знаменитого и прославленного, всюду известна — и в дальних странах, и в городах об этом муже, известном и славном, все рассказывают — и за столько лет житие его не было составлено и написано. Я думал это молчанию предать, как будто в пучину забвения погрузить. Если не будет написано житие старца и оставлено без воспоминания, то не повредит это святому тому старцу, если не останется у нас воспоминаний и писаний о нем: ведь тем, имена которых на небесах Богом написаны, нет надобности в писаниях и воспоминаниях людских. Но мы сами тогда пользы не получим, пренебрегши таким полезным делом. И поэтому, все собрав, начинаем писать, чтобы и остальные монахи, которые не видели старца, прочли этот рассказ и последовали добродетели старца и поверили в его жизнь; ведь сказано: «Блаженны не видевшие и уверовавшие». Более других одна печаль сокрушает меня и обуревает меня: если я не напишу и никто другой не напишет жития, то боюсь быть осужденным согласно притче о рабе ленивом, скрывшем талант и обленившемся. Ведь добродетельный старец Сергий, чудесный страстотерпец, без лени всегда в подвигах добрых пребывал и никогда не ленился; мы же не только не стремимся к подвигам, но даже об известных чужих трудах, которыми славна жизнь Сергия, ленимся сообщить в повести, рассказать об этом слушателям.
