СТЕПЕНЬ ШЕСТЫЙНАДЕСЯТЬ И ГРАНЬ ШЕСТАЯНАДЕСЯТЬ, В НЕМЖЕ МИТРОПОЛИТЫ ДВА, ВАРЛААМ И ДАНИЛ, ГЛАВ ЖЕ ИМАТ 25 (...)	СТУПЕНЬ ШЕСТНАДЦАТАЯ И ГРАНЬ ШЕСТНАДЦАТАЯ, А В НЕЙ ДВА МИТРОПОЛИТА, ВАРЛААМ И ДАНИИЛ, ГЛАВ ЖЕ 25 <...>
[ГЛАВА] 24. ВКРАТЦѢ ПОХВАЛА САМОДЕРЖЦУ ВАСИЛИЮ, И О ПОСТРИЖЕНИИ ЕГО И О ЧЮДЕСНОМ ОТШЕСТВИИ ЕГО К БОГУ	[ГЛАВА] 24. КРАТКАЯ ПОХВАЛА САМОДЕРЖЦУ ВАСИЛИЮ, И О ПОСТРИЖЕНИИ ЕГО И ЧУДЕСНОМ ОТШЕСТВИИ К БОГУ
Сему христолюбивому государю, великому князю Василию Ивановичю всеа Русии, благочестно царствующу и добрѣ правящу хоругви Росийския земли, скипетродержание кореноплоднаго их отечества, извѣчнаго, Богом утверженнаго их наслѣдия, всячески вездѣ Богу поспѣшествующу ему и от всѣх враг, видимых и невидимых, избавляя его и на супротивныя помагая ему, и крепляя его, и окружныя страны покаряя ему, овы — миромъ, непокаривыя же мечем. И всюду Богомъ прославляем, якоже онъ Бога прослави; и велий подвигъ полагая, еже бы утвердити правду в людех; и сего ради всегда царское его сердце и ум бдя и мудръствуя, окормляя всѣх опаснѣ во благозаконии, безаконнии же потоки крѣпце отганяя, да не погрязнет карабль великаго его державства в волнах неправды. Такова бяше многопопечителная его царева душа: по подобию зерцала всегда исчищается и божествеными лучами выну облистаема и вещми разсужения оттуду научается, якоже нѣгдѣ пишет: «Иже убо существом телесным равен есть человѣком царь, властию же достойнаго его величества приличен Вышнему, иже надо всѣми, Богу: не имат бо высочайша себе на земли, непреступим убо человѣки высоты ради земнаго царствия, благословим же бывает получения ради горняго Царствия. Якоже око телеси водрузися, сице и царь в мире устроися от Бога дарованным ему поспѣшением к полезным: да промышляет убо о человѣцѣх и сам во благих да пребываетъ, во злых же да не претыкается».[1] Поистинѣ убо царь нарицашеся иже царствуя над страстьми и сластем одолевати могий, иже целомудрия венцем венчанный и порфирою правды оболченый. Тако убо бысть и сий благочестивый царем царь великий князь Василий, истовый вож, умный правител, вседоблий наказател, истинный кормчий, изящный предстател, молитвеник крѣпок, чистотѣ рачитель, целомудрия образ, терпѣния столпъ, князем руским и боляром, и прочим велможам, и рядником, и чиновником, и воином, и всѣм людем еже о благочестии крѣпкий поборник, архиереем же и всему освященному собору благоразумный соглаголник и всѣм притѣкающим к нему, яко ко источнику благопотребну.	Сей благочестивый государь, великий князь всея Руси Василий Иванович, благочестиво царствовал и благополучно правил хоругвями Русской земли, держал скипетр коренного и плодоносного их отечества, извечного, Богом укрепляемого их наследия, и Бог везде всячески поспешествовал ему и от всех врагов, видимых и невидимых, избавлял его и помогал <побеждать> ему противников, и укреплял его, и покорял ему соседние земли, одни — миром, а непокорных — мечом. И повсюду Бог прославлял его, ибо и он прославлял Бога; и сильно он подвизался, чтобы утвердить правду в народе; ради сего царское его сердце и ум всегда бодрствовали и мудрствовали, окормляя усердно всех в благих законах, потоки же беззакония твердо отгоняя, чтобы не погряз корабль великой его державы в волнах неправды. Такова была многопопечительная царская его душа: наподобие зеркала она всегда была чиста и, осиянная всегда божественными лучами, научалась оттуда пониманию вещей, как негде писано: «Существом плотским равен людям царь, величием же подобающей ему власти похож на Всевышнего, стоящего над всеми Бога, ибо не имеет никого, кто выше его на земле, недоступен людям из-за высоты земного царства, благословляется же ради стремления получить горнее Царство. Как око создано для тела, так и царь Богом в мире поставлен дарованной ему <властью> споспешествовать полезному: да заботится о людях и сам в добре пребывает, во зло же не оступается». И воистину называется царем тот, кто царствует над страстями и может одолеть соблазны, кто увенчан венцом целомудрия и облечен в порфиру правды. Таким был и сей благочестивый царь царей великий князь Василий, истинный предводитель, умный правитель, вседоблестный наставник, истинный кормчий, искусный ходатай, крепкий молитвенник, блюститель чистоты, пример целомудрия, столп терпения, для русских князей, бояр, и других вельмож, сановников, рядовых граждан, воинов и всех людей крепкий поборник благочестия, архиереям же и всему священному собору мудрый собеседник, как и для всех, кто прибегал к нему, как к благодатному источнику.
Бяше же сердцем смирен, житием же высок, кроток взором, воздержанием сияя, почтен Божиею благодатию. Понеже Бога чтяше, и Богъ почти его и превознесе имя его на земли, всѣх бо любляше и всѣм любим бяще, и вси к нему припадающе, не токмо ближнии, но и далнии, еже бы рещи, от Синая и Палестины, Италия же и Антиоха, и от всея подсолнечныя хотяще его токмо видѣти[2] и слово его слышати. Прочая же его благодѣяния кто возможет подробну писати! Якоже пишет Богослов о саламандрѣ, нѣкоем животнѣ, иже своим естеством огнь погашает, оно же невредимо пребывает,[3] такоже и сий самодержавный государь Василий огнь безбожный погашаетъ; и якоже Кафос, река сладкая, аще и сквозѣ пучину морскую идет, и своея сладости никакоже не погубляя,[4] тако и сий боголюбивый самодержец от моря морскаго ничимже не вредися, Богу его хранящу премудрости ради его умныя. Наипаче же всего всегда попечение о души своей имѣя, многим тщанием подражая богомудрому своему житию святаго и праведнаго своего прародителя, достохвалнаго великаго князя Димитрия Ивановича Донскаго; на престолѣ убо царьском седяй и землю Русскую управляя, а сердце свое яко пещеру имѣяше; царскую багряницу и вѣнец ношаше, в ризы же чернеческия всегда желаше облещися, еже и получи послѣди. О таковом же велицем дѣле имяше совѣтников, избранных во иночествѣ духовных мужей, иже из могущих царское его душевное таинство хранити и желание сердца его дѣломъ исполнити на ползу души его, еже и бысть. С ними же часто духовную бесѣду простираше и о души своей умышляше, како и коим временем быти ему иноку: всегда бо памят смертную во умѣ имѣя и страхом Господнимъ выну огражаяся, и еже в житии сем, яко человѣкъ, согрѣши, и сия милостынями и слезами и честным покаянием омывая. И тако готовляшеся очищенною душею предстати Богу, к немуже всегда ум свой неотлучен имѣя и до послѣдняго издыхания. И в таковом благоумии нѣкогда, яко Божественым мановением, начат уразумѣвати, яко близу быти отшествию его от мира сего, и тогда начат подвижнѣйше быти, всячески тщашеся вмѣсто земнаго царствия Небесное получити.	Был он сердцем смирен, а житием высок, кроток видом, сиял воздержанием, почтенный Божией благодатью. Чтил он Бога, потому и Бог его почтил и превознес имя его на земле, ибо всех он любил, и все его любили, и все к нему припадали, не только ближние, но и дальние, как говорится, от Синая и Палестины, Италии и Антиохии и со всей поднебесной все только и желали его увидеть и слово его услышать. Прочие же благие его деянья кто сможет подробно описать! Как пишет Богослов о саламандре, некоем животном, что плотию своей огонь угашает, само же оно невредимым остается, так и сей самодержавный государь Василий огонь безбожия угашает; и как Кафос, сладкая река, хотя и сквозь морскую пучину проходит, но своей сладости никак не теряет, так и сему боголюбивому самодержцу нет никакого вреда от моря, ибо хранит его Бог за великую его мудрость. Всего же более всегда он пекся о своей душе, со многим тщанием подражал богомудрому житию святого и праведного своего прародителя, достохвального великого князя Димитрия Ивановича Донского; на престоле царском сидел и Русскою землею правил, а сердце свое держал как <иноческую> пещеру; носил царскую порфиру и венец, а всегда желал в чернеческие ризы одеться, что под конец и получил. В великом таковом деле были у него советники, избранные среди иноков духовные мужи, из способных тайны царской его души хранить и желание сердца его на деле исполнить на пользу его душе, что и сделалось. С ними часто вел он духовные долгие беседы и замышлял о своей душе, как и в какое время стать ему иноком, ибо всегда он держал в уме память смертную и Господним страхом постоянно ограждался, и что, будучи человеком, в этой жизни согрешил, то милостыней и слезами и честным покаянием отмывал. И так готовился он с очищенной душою предстать пред Богом, от которого не отлучался своим умом и до последнего вздоха. И в таковом благом состоянии ума однажды, как по Божественному мановению, начал понимать, что приближается его отшествие от сего мира, и тогда стал еще больше подвизаться, всячески стараясь получить вместо земного царствия Небесное.
Бысть же яко за десят седмиц дней до отшествия его Богу: бывшу ему со своею великою княгинею Еленою[5] и со благородными чады во преименитой обители Живоначалныя Троицы на памят великаго в преподобных чюдотворца Сергия, и празднова по чину, и ту сущую братию учреди, и оттуду прииде на Волок Ламский,[6] и доиде села своего Озерецкаго, и тамо, яко нѣкоим от Бога посѣщением, явися на нозѣ его знамя болѣзнено. И тогда наипаче внимаше себѣ, яко приближается ему пременение от маловременнаго сего жития в вѣчный живот и во блаженный покой. И от того времени усерднѣйши простирашеся умными молитвами к Богу. Врачеве же велми прилежаху о нем, и ничтоже успѣша. И прииде на Волок в болѣзни велицей. Тогда же на Москвѣ и на Волоцѣ и во всей области Руския земли мнози людие видѣша в нощи за мало дней преже праздника великомученика Дмитрия[7] множество звѣзд спадоша с небеси и, яко дождевныя туча, проливахуся на землю. Видя же себе великий князь велми изнемогаема от болѣзни, и повелѣ вести себя ко Пречистой Богородице в Иосифов монастырь[8] помолитися с великою нужею. Отнюду же и на Москву прииде. И тако изволением Божиим аще и крѣпце болѣзнуя, но обаче адамантьская его царева душа крепчайшее благодарение, и прилѣжныя молитвы, иже к Богу, непрестанно бяху во устѣх его.	И было недель за десять до отшествия его к Богу: был он вместе со своей великой княгинею Еленою и с благородными чадами в знаменитой обители Живоначальной Троицы в <день> памяти великого среди преподобных чудотворца Сергия, и праздновал по чину, и пребывавшую там братию угостил, и пошел оттуда к Волоколамску, и дошел до своего села Озерецкого, и там, как по некоему Божьему попущению, появился на его ноге болезненный знак. И тогда особенно сильно вслушался он в себя и понял, что приближается его переход от быстротечной сей жизни к вечному житию и блаженному упокоению. И с того времени стал он еще усерднее устремляться мысленными молитвами к Богу. Врачи же сильно заботились о нем, но нимало не преуспели. И пришел он на Волок в великой болезни. Тогда в Москве и в Волоколамске и во всех пределах Земли русской многие люди видели в ночи не за много дней до праздника великомученика Димитрия, как много звезд падало с неба и, словно тучи дождя, проливались на землю. И великий князь, видя, что сильно изнемогает он от болезни, повелел везти себя к Пречистой Богородице в Иосифов монастырь, помолиться с трудом великим. А оттуда пришел он в Москву. И хоть он по Божьему изволению так сильно болел, но зато по-адамантски крепкая царская его душа еще сильнее <возносила> благодарность Богу, и прилежные молитвы были постоянно на его устах.
И мѣсяца декабря 3 день, в среду, повелѣ духовному си отцу, благовѣщенскому протопопу Алексию,[9] служити Божественую литоргию и принести к себѣ святое причастие. Бысть же тогда дивно чюдо, еже сотвори Господь по истинному его благовѣрию: прежде бо ни на едину страну не може превратитися, егда же принесено бысть к нему святое причастие, и тогда воста сам на нозѣ свои и со многим благоговѣнием и со слезами причастися Пречистаго Тѣла и Крови Христа Бога нашего. И пакы возлеже на одрѣ своем. Тогда же прииде к нему Троецкий, Сергиева монастыря, игумен Иоасаф,[10] емуже повелѣ неотлучатися с Москвы. И повелѣ церковному освященному собору освятити и помазати себе святым маслом во имя Господне. И сему совершившуся, призва к себѣ Данила, митрополита всеа Русии,[11] и братию свою, и боляр своих избранных и дьяков и повелѣ писати духовную грамоту и завѣт о управлении царствия сынови своему и наслѣднику. Сам же неуклонно желаше во иноческий образ облещися. Митрополиту же с клятвою завѣща, глаголя: «Вѣм, яко никтоже хощет, да бых азъ инок был. Ты же, отче, не устыдися никогоже, но сотвори по воли Божии инока мя быти по обѣщанию моему, аще и грѣшен есмь». Таже яко в сон тонок сведен бысть и пояше сам: «Аллилугия, аллилуия, слава тебѣ, Боже». И абие возбнув, глаголаше: «Яко Господеви годѣ, тако и бысть. Буди имя Господне благословено отнынѣ и до вѣка».	И в третий день декабря месяца, в среду, повелел он духовному своему отцу, благовещенскому протопопу Алексию, служить Божественную литургию и принести к себе святое причастие. И сделалось тогда дивное чудо, что сотворил Господь по истинному его благоверию: прежде не мог он и на бок повернуться, а когда было принесено к нему святое причастие, тогда встал он сам на свои ноги и с великим благоговением и со слезами причастился Пречистого Тела и Крови Христа Бога нашего. И снова возлег на своем одре. Тогда же пришел к нему Троицкий, Сергиева монастыря, игумен Иоасаф, которому он повелел не отлучаться из Москвы. И повелел он церковному освященному собору освятить и помазать себя святым маслом во имя Господа. И когда это совершилось, призвал к себе Даниила, митрополита всея Руси, и своих братьев, и избранных своих бояр и дьяков и повелел писать духовную грамоту и завещание об управлении царством своему сыну и наследнику. Сам же неуклонно желал облечься в иноческий образ. И говорил митрополиту, заклиная его: «Знаю я, что никто не хочет, чтобы я был инок. Но ты, отче, не устыдись никого, а сделай так, чтобы по воле Божьей я стал иноком по моему обету, хоть я и грешен». Затем будто в сон легкий отошел, а сам пел: «Аллилуия, аллилуия, слава тебе, Боже». И внезапно пробудившись, сказал: «Как Господу угодно, так и стало. Буди имя Господне благословенно отныне и до века».
И повелѣ принести к себѣ Богом дарованнаго ему сына и царя и великаго князя Ивана, еще ему тогда велми дѣтску сущу, яко триех лѣт и триех мѣсяцъ.[12] И мало восклонся на одрѣ своем, и, слезы от очию, яко струя, испущаше, начат благословляти его, возлагая на него крестъ злат, глаголя: «Сим святым животворящим крестом великий чюдотворец Петръ митрополит благословил прародителя нашего великаго князя Ивана Даниловича и всѣх иже от чреслъ его великих князей всеа Росии и до насъ. Тѣм же благословением благословляю и аз тебя, сына моего. Еще же благословляю тя благословением нашего же прародителя великаго князя Владимера — Манамашим честным крестом от самого Животворящаго Древа, на немже нашего ради спасения волное распятие претерпѣ Христос Богъ нашъ. Сего же честнаго креста непобѣдимая божественая сила да будет ти твердое оружие и всюду свѣтлая и преславная побѣда на вся враги, видимыя и невидимыя. К сим же приими и вѣнец царский Манамаш, и диядиму, и жезл, и прочую утвар царскую Манамашу,[13] имже мы великии князи вѣнчаваеми на великое самодержъство Росийскаго царствия. Приими убо сие благословение царскаго достояния, о, благое мое и долгожеланное чадо! Аще и велми юн еси, но обаче благодатию всесилнаго Бога, преспѣвая возрастомъ, самодержавно царствуй вмѣсто мене, отца твоего, благочестно управляя скипетрокрестоносныя хорругви всего Росийскаго царствия, извѣчнаго нашего отечества. И да будеши благословен по пророчеству великаго святителя и чюдотворца Петра, митрополита всеа Русии, благословением благостынным свыше от вседержительныя руки милосердаго Господа человѣколюбца Бога, егоже неизреченная благодать и премногая милость, и Пречистые Богородицы, всегда неотступна да будет с тобою; и арханггельская помощ и ограждение, и богоприятныя молитвы святых великих руских чюдотворцев и всѣх святых, и родителское благословение и молитва да поспѣшествует ти вездѣ во всяко дѣло благо на многа лѣта, и сѣмени твоему в роды и роды, от нынѣ и до вѣка». И тако благослови его, целуя, со слезами и отпусти его во своя ему полаты.	И повелел он принести к себе дарованного ему Богом сына, царя и великого князя Ивана, был он тогда совсем ребенком, около трех лет и трех месяцев. И слегка приподнявшись на своем одре, и, точа слезы из очей, как струи, стал его благословлять, возлагая на него золотой крест, со словами: «Сим святым животворящим крестом великий чудотворец митрополит Петр благословил нашего прародителя великого князя Ивана Даниловича и всех происшедших от него великих князей всея Руси вплоть до нас. Тем же благословением благословляю и я тебя, сына моего. А еще благословляю я тебя благословением нашего же прародителя великого князя Владимира — Мономаховым честным крестом из того самого Животворящего Древа, на котором нашего ради спасения по своей воле претерпел распятие Христос Бог наш. И сего честного креста непобедимая божественная сила да будет крепким тебе оружием и <принесет> повсюду светлую и преславную победу на всех врагов, видимых и невидимых. Прими к этому и царский венец Мономахов, и диадему, и жезл, и прочие царские Мономаховы регалии, чем мы великие князья венчаемся на великое самодержавное Российское царствование. Прими же это благословение царским достоянием, о, благое мое и долгожданное чадо! Хоть ты и очень юн, но по благодати всесильного Бога, взрастая летами, самодержавно царствуй вместо меня, твоего отца, благочестиво правя скипетрокрестоносными хоругвями всего Российского царства, извечно нашего отечества. И да будешь ты благословен по пророчеству великого святителя и чудотворца Петра, митрополита всея Руси, благим благословением свыше от всемогущей руки милосердого человеколюбца Господа Бога, чья неизреченная благодать и премногая милость — также и Пречистой Богородицы — неотступно всегда да будет с тобою; архангельская помощь и заступление, и богоприятные молитвы святых великих русских чудотворцев и всех святых, и родительское благословение и молитва да споспешествуют тебе везде во всяком благом деле, также и твоему потомству из рода в род, отныне и до века». И так благословил он его, целуя, со слезами и отпустил его в его палаты.
По том же и сама великая княгиня прииде к самодержавному си супругу, плачющи горко, огненыя слезы испущая, умилныя глаголы жалостно вѣщаше. Он же, мало утѣшив ся краткими словесы, и повелѣ престати ей от плача. И ту благослови и другаго сына своего, князя Георгия,[14] еще тогда младенца единолѣтна, и возложи на него крестъ злат Паисейской,[15] и завѣща ему в наслѣдие град Углеч и прочая грады и власти. Вся же правления Росийскаго царствия завѣщевает державствовати и по Бозѣ устраяти и разсужати с сыном своим, царемъ и великим князем Иваном, дондеже от младости устрабится, матери его, а своей великой княгине Елене: вѣдяше ея боголюбиву и милостиву и правдиву, мудру же и мужествену, и сердце ея всякаго царскаго разума исполнено. Не хотящи же ей отити от него, он же сотвори с нею прощение, и послѣднее целование дав ей, и абие повелѣ ю отвести к царским своим чадом. Самъ же самодержавный, видя себе послѣднее изнемогающа, и повелѣ себѣ пострищи во иноческий образ по прежнему его завѣщанию, и посла по иноческое одѣяние старца своего Мисаила Сукина.[16] Вопрошаше же, аще есть на Москвѣ Кирилова монастыря игумен, понеже тщание его бяше от многа времени, еже бы ему пострищися в Кириловѣ монастырѣ. И не бяше тогда Кириловскаго игумена на Москвѣ, и посла по Троецкаго Сергиева монастыря игумена Иоасафа. Повелѣ же у себе пѣти каноны диякомъ крестовым.[17] Таже повелѣ глаголати и молитву на исход души. И тогда яко усну, и абие возбну и, яко нѣкое видѣние видѣ, глаголаше нѣкая благонадежная словеса. Бяху же у него предпоставлены многия снесеныя чюдотворныя образы. И ту бяше образ святыя великомученицы Екатерины,[18] на нюже зря неуклонно и радостным лицем глаголаше: «О, госпоже великомученице Екатерино! Уже время есть нам царствовати!» И сия третицею глагола. Принесоша же к нему и мощи святыя Екатерины. Он же ко образу ея и к мощем любезно приложися и рукою десною прикоснуся, тогда бо тою рукою болѣзнуя бяше. И потом к митрополиту рече: «Что, отче, косниши? Время уже настоит, постригите мя! Давно бо того желаю». И повелѣ принести святое причастие и близу себѣ держати, и начат рукою креститися и глаголати: «Аллилугия, аллилуия! Слава тебѣ, Боже!» Таже глаголаше, от икосов акафиста избирающе словеса.[19] И, паки прекрестився рукою, глаголаше: «Радуйся, утроба Божественаго воплощения!»[20] К сим же прирече: «Ублажаем тя, преподобне отче Сергие, и чтем святую память твою, наставниче иноком и собесѣдниче ангелом!»[21] Велми же изнемогаше, и приближашеся конец жития его, и во иноческая одѣяти себе веляше, и непрестанно зря на образ Пречистыя Богородицы, творя крестное знамение на лице своем, руку ему поддержаше болярин.	После этого пришла к своему самодержавному супругу и сама великая княгиня, горько плача, точа огненные слезы, умилительные слова жалостно вещая. Он же, немного утешившись ее недолгой беседой, повелел ей перестать плакать. И благословил тут и другого своего сына, князя Георгия, тогда еще годовалого младенца, и возложил на него золотой Паисиевский крест, и завещал ему в наследство город Углич и другие города и области. Все же управление Российским царством он завещает держать и строить по-Божески в совете с сыном своим, царем и великим князем Иваном, покуда он не повзрослеет, его матери, а своей великой княгине Елене: ибо знал, что она боголюбива, милостива и справедлива, мудра и мужественна, и что сердце ее всяческого царского разумения исполнено. Не хотела она отойти от него, он же, испросив у нее прощение, дал ей последнее целование и тотчас велел отвести ее к царским своим чадам. Сам же самодержец, видя себя вконец изнемогающим, повелел постричь себя в иноческий образ по старому своему завету и послал за иноческим одеянием старца своего Мисаила Сукина. Спрашивал он, нет ли в Москве игумена Кириллова монастыря, ибо с давних времен было у него желание постричься в Кириллове монастыре. Но тогда не было Кирилловского игумена в Москве, и послал он за игуменом Троице-Сергиева монастыря Иоасафом. У себя же повелел петь каноны крестовым дьякам. Повелел затем говорить и молитву на исход души. И тогда как будто уснул, и внезапно пробудился, и, словно увидев какое-то видение, стал говорить с надеждой некие благие слова. Было же принесено к нему и пред ним поставлено много чудотворных образов. И был там образ святой великомученицы Екатерины, на которую он неотрывно взирал и с радостным лицом говорил: «О, госпожа великомученица Екатерина! Настало время нам царствовать!» И проговорил это трижды. Принесли к нему и мощи святой Екатерины. И он к образу и мощам ее с любовью приложился и правой рукой коснулся, болела у него тогда та правая рука. И потом сказал митрополиту: «Что, отче, медлишь? Время уже пришло, постригите меня! Ведь давно я этого желаю». И повелел принести святое причастие и держать подле себя, и стал креститься рукою и говорить: «Аллилуия, аллилуия! Слава тебе, Боже!» Затем стал говорить, избирая слова из икосов акафиста. И, снова перекрестившись рукой, сказал: «Радуйся, утроба Божественного воплощения!» И к этому добавил: «Ублажаем тя, преподобне отче Сергие, и чтем святую память твою, наставниче иноков и собеседниче ангелов!» Слабел он сильно, и приближалась кончина его жизни, и приказал он одеть себя во <все> иноческое, и непрестанно взирал на образ Пречистой Богородицы, лицо свое осеняя крестным знамением, а руку ему поддерживал боярин.
Принесену же бывшу чернеческому одѣянию старцом Мисаилом, и хотяху пострищи самодержца. И не дадяху князь Андрей[22] и боляре, им же запрети митрополит неблагословением. И повелѣ начати службу постригания Троецкому игумену Иоасафу. Сам же митрополит постриже его и претвори имя ему Варлаам. Бяху же ту и инии иноцы, с нимиже преже того мудръствова самодержец о души своей. И абие причастиша его Святых Таин, животворящаго Тѣла и Крови Христа Бога нашего. И тогда просвѣтися лице его, яко свѣт, вкупе же и душа его с миром отиде к Богу, в лѣто 7042, мѣсяца декабря в 4 день, на памят святыя мученицы Варвары, в началѣ третягонадесят часа нощи четвертъку. Самодержствова по отцы 32 лѣта, всѣх же лѣт поживе 55 и осмь мѣсяць. Вмѣсто же смрада, иже бысть от болѣзненаго знамени на нозѣ его, исполнися храм благоухания. О нем же бысть тогда во всѣх людех плач великъ и рыдание и скорбь неутѣшна.	Когда принесено было чернеческое одеяние старцем Мисаилом, хотели постричь самодержца. Но стали не давать князь Андрей и бояре, а митрополит запретил им, <грозя> неблагословением. И повелел митрополит Троицкому игумену Иоасафу начать службу пострига. И постриг его сам митрополит, и переменил имя ему на Варлаама. Были же там и другие иноки, с кем прежде рассуждал самодержец о своей душе. И наконец причастили его Святых Таин, животворящего Тела и Крови Христа Бога нашего. И тогда просветлело его лицо, будто <озарилось> светом, и одновременно с тем отошла с миром его душа к Богу, в год 7042 (1533), декабря месяца в 4-й день, на память святой мученицы Варвары, в начале 13-го часа ночи, в четверг. Самодержавно правил он после своего отца 32 года, всего же прожил он 55 лет и восемь месяцев. И вместо смрада, что исходил от больной язвы на его ноге, наполнился храм благоуханием. И был тогда о нем во всем народе великий плач и рыдание и скорбь неутешная.
Братия же великаго князя, и боляре, и дворяне, и прочии вси в той же час при митрополите крестъ животворящий целоваша, еже служити им великому князю Ивану Василевичю всеа Русии, якоже и отцу его и дѣду, и всяко дѣло благо промышляти им о нем и о всемъ царствии его безо всякого ухищрения и лукавства. Благородное же царское тѣло великаго князя-инока Варлаама взяша иноцы Троецкие и Иосифовские и несоша в соборную церковь Святаго архистратига Михаила, и ту погребен бысть честно, идѣже отец его и дѣд и прочии прародителие их. В него же мѣсто царствова богодарованный его сынъ и наслѣдник, боговенчанный царь и великий князь Иван, всею державою Российскаго царствия, о немже лѣпо есть особной степени вчинитися. (...)	И великого князя братья, и бояре, и дворяне, и все другие <люди> в тот же час целовали при митрополите животворящий крест, чтобы служить им великому князю всея Руси Ивану Васильевичу, как и отцу его и деду, и творить им всяческие благие дела для него и для всего его царства безо всякой хитрости и лукавства. А благородное царское тело великого князя-инока Варлаама взяли Троицкие и Иосифовские иноки и внесли в соборную церковь Святого архистратига Михаила, и там был он погребен честно, где отец его и дед и прочие их предки. Вместо же него стал царствовать над всей державой Российского царства дарованный Богом сын его и наследник, боговенчанный царь и великий князь Иван, о ком особой степени быть учиненной подобает. <...>
