СЛОВО 2-Е. О ТОМ ЖЕ О ВЕЛИКОМЪ СВЯТИТЕЛИ ИОАННѢ,[1] АРХИЕПИСКОПѢ ВЕЛИКОГО НОВАГРАДА, КАКО БЫЛЪ ВЪ ЕДИНОЙ НОЩИ ИЗ НОВАГРАДА ВО ИЕРОСАЛИМѢ ГРАДѢ И ПАКЫ ВОЗВРАТИСЯ В ВЕЛИКИЙ НОВЪГРАД ТОЕ ЖЕ НОЩИ	СЛОВО ВТОРОЕ. О ТОМ ЖЕ ВЕЛИКОМ СВЯТИТЕЛЕ ИОАННЕ, АРХИЕПИСКОПЕ ВЕЛИКОГО НОВГОРОДА, КАК ОН ЗА ОДНУ НОЧЬ ПОПАЛ ИЗ НОВГОРОДА В ИЕРУСАЛИМ-ГРАД И СНОВА ВОЗВРАТИЛСЯ ТОЙ ЖЕ НОЧЬЮ В ВЕЛИКИЙ НОВГОРОД
Понеже нѣсть се достойно молчанию предати, еще Богъ сотвори святителемъ своимъ Иоанномъ. Многажды же бываетъ со искушениемъ над святыми попущениемъ Божиимъ, да болма прославятся и просвѣтятся, яко злато искушено. «Прославляюща мя, — рече, — прославлю».[2] Дивенъ бо есть Богъ во святых своих; Богъ прославляа святыя своя. И паки рече Христос: «Се дахъ вамъ власть над духы нечистыми».[3]	Нельзя забвению предать то, что случилось однажды по Божьему изволению со святителем Иоанном. Нередко выпадает святым испытание попущением Божьим, чтобы еще больше прославлялись и просияли, как золото искусно выделанное. «Прославляющего меня, — сказал Господь, — и я прославлю». Дивен ведь Бог святыми своими; сам Бог святых своих прославляет. И еще сказал Христос: «Дал я вам власть над духами нечистыми».
Въ единъ убо от дний святому по обычаю своему в ложницы своей молитвы нощныя свершающу. Имѣяше же святый сосуд с водою стоящь, из негоже умывашеся.[4] И слыша въ сосудѣ ономъ нѣкотораго поропщюща в водѣ, и прииде скоро святый, и уразумѣ бѣсовьское мечтание. И сотворь молитву, и огради сосуд крестомъ, и запрети бѣсу. Хотяше бо пострашити святаго, но приразився твердому адаманту, твердаго же адаманта не поколѣба, и самъ вселукавый сотреся.	Однажды святой по своему обычаю творил ночные молитвы в ложнице своей. Здесь у святого и сосуд с водой стоял, из которого он умывался. И вот, услыхав, что кто-то в сосуде этом в воде плещется, быстро подошел святой и догадался, что это бесовское наваждение. И, сотворя молитву, осенил сосуд тот крестным знамением и заключил в нем беса. Хотел бес постращать святого, но натолкнулся на несокрушимую твердыню и твердыни этой поколебать не смог, а сам лукавый был сокрушен.
И не на долгый час не могий терпѣти бѣсъ, нача вопити: «О, лютѣ нужди сея! Се бо огнемъ палимъ есмь, не могу терпѣти, скоро испусти мя, святче Божий!» Святый же рече: «Кто еси ты и како сѣмо прииде?» Диаволъ же рече: «Азъ есмь бѣсъ лукавый и приидохъ смутити тя. Мнях бо, яко человѣкъ устрашишися и от молитвы упразднишися, ты же мя злѣ заключивъ в сосудѣ семъ. Се бо яко огнемъ палимъ зило, горе мнѣ, окаянному! Како прелстихся, како внидох сѣмо, недоумѣвся! Нынѣ же пусти мя, рабе Божий, и отселе не имамь приити сѣмо!»	И не в силах терпеть ни минуты, начал бес вопить: «О, горе мне лютое! Огонь палит меня, не могу вынести, поскорее освободи меня, праведник Божий!» Святой же вопросил: «Кто ты таков и как попал сюда?» Дьявол же ответил: «Я бес лукавый, пришел, чтобы смутить тебя. Ведь надеялся я, что ты, как обычный человек, устрашишься и молиться перестанешь. Ты же меня, на мое горе, заключил в сосуде этом. И вот, как огнем, палим я нестерпимо, горе мне, окаянному! Зачем польстился, зачем пришел сюда, не понимаю! Отпусти меня теперь, раб Божий, а я больше никогда не приду сюда!»
И надолзѣ вопиющу неприазненому, святый же рече: «Се за дерзость твою повелѣваю ти: сее нощи донеси мя из Великого Новаграда въ Иеросалимъ-град и постави мя у церкви, идѣже гробъ Господень, и изъ Еросалима-града сее же нощи в келии моей, в нюже деръзнулъ еси внити. И азъ тя испущу». Бѣсъ же всяческы обѣщася сотворити волю святаго, токмо рече: «Испусти мя, рабе Божий, се бо лютѣ стражду!»	И сказал святой беспрерывно вопившему бесу: «За дерзость твою повелеваю тебе: сей же ночью отнеси меня на себе из Великого Новгорода в Иерусалим-град, к церкви, где гроб Господен, и в сию же ночь из Иерусалима-города — назад, в келию мою, в которую ты дерзнул войти. Тогда я выпущу тебя». Бес клятвенно обещал исполнить волю святого, только умолял: «Выпусти меня, раб Божий, люто я страдаю!»
Святый же, запретивъ бѣсу, испусти и́, рекъ: «Да будеши яко конь уготовленъ, предстояй пред кѣльею моею, да имамъ на тя въсѣсти и совершити желание свое». Бѣсъ же изыде яко тма изъ сосуда, и ста яко конь пред кѣльею святаго, якоже требѣ святому. Святый же, изыде ис кѣлья, и въоружи себе крестомъ, и всѣде на нь, и обрѣтеся тоя нощи во Иеросалимѣ-градѣ близъ церкви святаго Въскресениа, идѣже гробъ Господень и часть животворящаго древа.[5]	Тогда святой, закляв беса, выпустил его, сказав: «Да будешь ты как конь оседланный, стоящий перед кельею моею, а я сяду на тебя и исполню желание свое». Бес черным дымом вышел из сосуда и встал конем перед кельею Иоанна, как нужно было святому. Святой же, выйдя из кельи, перекрестился и сел на него, и очутился той же ночью в Иерусалиме-граде, около церкви святого Воскресения, где гроб Господен и часть животворящего креста Господня.
Бѣсу же запрети, да не отъидеть от мѣста того. Бѣсъ же стоя, никакоже могий двигнутися с мѣста, дондеже святый прииде къ церкви святаго Воскресениа.	Беса же заклял святой, чтобы он не мог с места того сойти. И бес стоял, не смея сдвинуться с места, покуда святой ходил в церковь святого Воскресения.
И ста пред дверми церковными и, преклонивъ колѣни, помолися, и отверзошася двери церковныа сами о себѣ, и свѣщи и паникадила[6] въ церкви и у гроба Господня възъжгошася. Святый же благодарственѣ моля Бога, и пролиа слезы, и поклонися гробу Господню и облобыза и́, тако же и животворящему древу, и всѣмъ святымъ образомъ и мѣстомь, иже суть въ церкви. Изыде изъ церкви, совершивъ желание свое, и пакы двери церковныа особь затворишася.	Подошел Иоанн к дверям церковным и, преклонив колени, помолился, сами собой открылись двери церковные, и свечи и паникадила в церкви и у гроба Господня зажглись. Святой же возблагодарил в молитве Бога, прослезился, и поклонился гробу Господню, и облобызал его, поклонился он также и животворящему кресту, и всем святым иконам, и местам церковным. Когда вышел он из церкви, осуществив мечту свою, то двери церковные снова сами собой затворились.
И обрѣте святый бѣса, стояща на томъ мѣсте, идѣже повелѣ ему, яко коня уготовлена. И всѣде на нь святый, и обрѣтеся тое же нощи в Великомъ Новѣградѣ, в келии своей.	И нашел святой беса, стоящего конем оседланным, на том месте, где повелел. Сел на него Иоанн и той же ночью оказался в Великом Новгороде, в келье своей.
И отходя бѣс ис кѣлии святаго, и рече: «Иоанне! Ты мя потруди во единой нощи донести себе из Великого Новаграда во Иеросалимъ-град, и тое же нощи изъ Еросалима-града в Великий Новъград. Се бо запрѣщениемъ твоимъ, яко узами неразрѣшенно держимь бых и бѣднѣ сего претерпѣх. Ты же да не повѣси никомуже збывшаяся о мнѣ. Аще ли исповеси, аз же имамъ на тя искушение навести. Имаши бо яко блудникъ осуженъ быти, и много поруганъ быти, и на плотъ посажденъ на рецѣ, рекомомъ Волховѣ». Сиа же блядущу лукавому, святый же сътвори крестное знамение, и изчезе бѣсъ.	Когда уходил бес из кельи святого, то сказал: «Иоанн! Заставил ты меня в одну ночь донести тебя из Великого Новгорода в Иерусалим-град и в ту же ночь из Иерусалима-града в Великий Новгород. Ведь заклятием твоим, как цепями, был я крепко связан и с трудом это все претерпел. Ты же не рассказывай никому о случившемся со мной. Если же расскажешь, то я тебя оклевещу. Будешь тогда как блудник осужден, и сильно надругаются над тобой, и на плот тебя посадят, и пустят по реке Волхову». И когда так пустословил лукавый, святой перекрестил его, и исчез бес.
Нѣкогдаже святому, якоже имѣяше обычай, упражняющуся въ духовнѣй бесѣде съ честными игумены, и со искуснѣйшими иереи, и з богобоязнивыми мужи, и учение свое простираюшу, и святых житиа сказающу, еже на ползю людемъ. Людем же послушающимъ в сладость святаго учениа: не лѣнивъ бо бяше еже учити люди. Тогда же глагола, яко о иномъ нѣкоторомъ сказуа, еже збысться на нем. «Азъ, рече, вѣмъ такова человѣка, бывша во единой нощи из Великого Новаграда во Иеросалимѣ-градѣ, и поклонився гробу Господню и пакы возвратившася тое же нощи в Великий Новъград». Игуменомъ же, иереомъ и всѣмъ людемъ удивльшимся о семъ.	Однажды Иоанн, как это было в его обычае, вел душеспасительную беседу с честными игуменами, и с многоразумными иереями, и с богобоязненными мужами, поучая и рассказывая о жизни святых, для пользы душевной людям. Люди же в сладость слушали поучения святого: не ленился он учить людей. И поведал от тогда, как будто о ком-то другом рассказывая, что с ним самим случилось. «Я, — говорил, — знаю такого человека, который за одну ночь успел попасть из Новгорода Великого в Иерусалим-град, поклонился там гробу Господню и снова той же ночью вернулся в Великий Новгород». Игумены же, иереи и все люди подивились этому.
И от того времене попущениемъ Божиимь нача бѣсъ искушение наводити на святаго. Народи убо града того многажды видяху, яко жену блудницю текущу ис келии святаго: бѣсъ бо преображашеся в жену. Народи же, не вѣдяху, яко бѣсъ есть мечтуа, но весма мняху жену блудницю и соблажняхуся о семъ. Иногда же и началници града того, приходяще в кѣлию святаго благословениа ради, видять мониста дѣвичьа лежаща, и сандалиа женьская, и рубища, и о семь оскорбляхуся, недоумѣюще, что рещи. Вся же си бѣсъ мечтуа показаваше имъ, да востануть на святаго и возглаголютъ неправедная и изженуть.	И вот с того времени попущением Божиим начал бес клевету возводить на святого. Жители того города неоднократно видели, будто блудница выходила из кельи святого: это бес преображался в женщину. Горожане же, не зная, что это бесовское наваждение, были уверены, что это на самом деле блудница, и впадали в сомнение. Случалось также, что начальствующие города этого, приходя в келью святого для благословения, видели там мониста девичьи, и обувь женскую, и одежду, и негодовали на это, не зная, что и сказать. А все это бес наваждением своим показывал им, чтобы восстали на святого, неправедно осудили его и изгнали.
Народи же они с началникы своими совѣтовавше, рекоша к себѣ: «Неправедно есть таковому святителю быти на апостольскомъ престолѣ, блуднику сущу: идемь и изъженемь и́». О таковых бо людех Давидъ рече: «Нѣмы да будуть устны льстивыа, глаголющая на праведнаго безаконие гордынею и уничиждениемъ»,[7] — понеже они мечтанию бѣсовъскому вѣры имше, имуще же яко и жидовъскую сонмицю.	Посоветовавшись с начальствующими своими, горожане порешили между собой: «Не подобает такому святителю, блуднику, быть на апостольском престоле: идем и изгоним его!» Ведь это о таких людях Давид сказал: «Пусть онемеют уста льстивые, в гордыне изрекающие ложь о праведнике», — потому что поверили они бесовскому наваждению, как некогда еврейский народ.
На предлежащее же возвратимся.	Но возвратимся к нашему рассказу.
И пришедше народи к келии святаго, бѣсъ же потече народом зрящим во образи отроковицы, яко ис келии святаго. Народи же восклицаша да изымають еа. И не можаху, гнавше доволно.	Когда пришел народ к келье святого, то бес перед глазами всех людей побежал в образе девицы, будто из кельи святого. Люди же закричали, чтобы схватили ее. Но хоть и долго гнались, не смогли поймать.
