В лѣта 7090-го во дни благочестиваго царя и государя и великаго князя Иванна Василиевича всеа Русии приходил из Риму от папы посланник именемъ Антонъ и говорил государю от папы, что росийский род християня не в вѣре живутъ, не по проповѣди евангельской и не по учению апостольскому, и прошал у господаря собора о вѣре поговорити и поучити. И отвѣтъ государевъ: «О томъ нам от святых апостолъ и от святыхъ отецъ заповѣдано, что собору осмому не быти до пришествия Господня, егда явится в славѣ своей и воскреситъ всѣхъ, иже от вѣка, и тогда открыются совѣты сердечныя, и явится вѣра и дѣла всѣх человекъ, кождо содѣя; а что твое учение, и ты подай намъ писмо, и мы поразсудимъ о томъ, велимъ к папе отписати».[1]	В 7090 (1582)-м году во дни благочестивого царя и государя всея Руси и великого князя Ивана Васильевича приходил из Рима от папы посланник по имени Антон и говорил государю от <лица> папы, что российский народ, христиане, не в вере живут, не по проповеди евангельской и не по учению апостольскому, и просил у государя <созвать> собор, поговорить о вере и поучить. Ответ же государев: «О том нам от святых апостолов и святых отцов заповедано, что восьмому собору не бывать до пришествия Господня, когда явится он в славе своей и воскресит всех <бывших> от века, и тогда откроются помыслы сердечные, и станут явными вера и дела всех людей, — что каждый содеял; а каково твое учение — ты подай нам <о том> письмо, и мы об этом поразмыслим и велим папе ответить».
Отвѣтъ государевъ	Ответ государев
Не хотѣлъ убо бых тебѣ слова подати, якоже преже рекох ти, понеже испытования ради испытуеши, а не вѣры ради, якоже учими есми Господемъ нашимъ Исусом Христомъ, еже «Не дадите святая псомъ, ни пометайте бисеръ вашихъ пред свиниями»,[2] сиирѣчь не давайте святаго слова псомъ невѣрнымъ и не вѣрующим Святому Писанию, божественаго слова пред ними не глаголати и божественных дохматъ не исповѣдати пред ними, яко сущимъ недостойным слышати о божественных словесѣх. Яко пси житие имуще, и своимъ лаяниемъ и злобою внутренняго человека поядающим и растерзающимъ, яко свиния в кале тимѣния валяющеся и въ сквернах пребывающе.[3] И сего ради не подобает бисернаго слова пред ними просыпати, да не токмо слова попираютъ, но и самого учащаго растерзают. И в толико в бесчестие превосходят, яко преже учения чесо сотвориша, сия по учении горчайшая сотворяют. И бывает спасение глаголъ вина погибели. И паки тойже божественный апостолъ Павелъ, къ Титу пиша, глаголетъ: «Еретика человѣка по единемъ и по второмъ наказании отрицайся, вѣдый, яко совратися таковый и согрѣшаетъ, сей самоосужен».[4] И сего ради убо хотѣхъ премолчати. И многих ради упражнения еже царскых правлений и еже нынѣ нѣсть удобно о толиких бѣсѣдований от Божественных Писаний указати истинну, понеже убо «мя постигнет повѣствующа лѣта».[5] Сего ради мало изреку, да не возмниши мя яко не вѣдуща, яковый яд излиялъ еси, или возмнится вамъ, яко не вѣмъ отвѣщати и не могу противъ вашихъ составити слова, и не вѣдуще Писания, или вашей прелестной тмѣ повинувшеся и во унынии впадша, или сладостне ваше учение приемше, или нѣсть во истинных християнехъ, еже о тайне христианстей истинну вѣдѣти. Сего ради вашего сомнѣния вмале изреку вамъ.	Не хотел я было тебе отвечать, как и прежде сказал тебе, поскольку ты расспрашиваешь ради расспросов, а не веры ради, ведь научаемы мы Господом нашим Иисусом Христом: «Не давайте святыни псам, не мечите бисера вашего перед свиньями», то есть не давайте святого слова псам неверным и не верующим в Святое Писание; <не подобает> божественных слов перед ними произносить и божественных догматов исповедывать перед ними, ибо недостойны они слышать божественного слова. Имеют жизнь, подобную псам, и своим лаем и злобою духовную сущность человека поедают и растерзывают, как свиньи в грязи тины валяются и в мерзости пребывают. И потому не подобает бисерного слова перед ними рассыпать, чтобы не только слова не попрали, но и самого учащего не растерзали. И настолько в бесчестии они погрязли, что если до поучения что творили, то после поучения еще пуще то же самое творят. И становится слово спасения причиной погибели. И еще тот же божественный апостол Павел в Послании к Титу говорит: «Еретика после первого и второго наставления отвращайся, зная, что он развратился и грешит, таковой сам себя осудил». И потому хотел я было промолчать. И из-за многих дел царского правления теперь нелегко мне в таких беседах от Божественного Писания указать истину, поскольку «не достанет мне времени для повествования». Потому коротко скажу, чтобы не возомнил ты, будто я не ведаю, какой яд ты излиял, или возомнится вам, будто я не знаю, что ответить, и не могу вашим словам своего противопоставить, и не знаю Писания, или вашей тьме соблазна повиновался и впал в уныние, или в сладость ваше учение принял, или будто нет среди истинных христиан тех, кто ведал бы истину о тайне христианской. Из-за этого вашего сомнения вкратце скажу вам.
Первое убо мое слово	Первое мое слово
О вашемъ учителе Люторе,[6] яко убо в житии его имя себѣ прилично сочета. Воистинну бо Лютор, иже «лютъ», глаголется. Люто бо, люто, иже краеугольнему камени Христу[7] приражатися, и его божественныя уставы разоряти, и божественных его ученикъ и апостолъ проповѣди разсецати, и священныхъ отецъ уставы превращати. И разно убо козньствующе всякое Божественное Писание и неистинно исповѣдуете. Якоже убо Сатанаил отверженъ бысть с небесе и вмѣсто аггела свѣтла тма и прелесть наречется, и аггели его бѣсове нарицахуся, тако убо и вы. Яко началникъ бѣсомъ и имя Сатана, тако и вашему началнику имя Лютор, якоже ангели его именуются бѣсове, тако и вы — кознодѣи.[8] Яко рече избранный сосуд апостолъ Павелъ: «Не чудно бо, яко преобразуяся Сатана во аггела свѣтла, тако и служители его, яко служителя правды».[9] Яко учитель нашъ Исус Христос рече: «Внемлите от лживыхъ пророкъ, приходящих къ вамъ во одеждах овчиихъ, волцы суть внутрь и хищницы. От плод ихъ познаете ихъ»,[10] сиирѣчь от учения ихъ, кои от Бога есть и кое лестное учение (а не яко скажется учителемъ, имѣя одѣяния смирения, внутрь дыхает злобою лукавых нечестивых учения). И яко во Иоанне реченное: «Не входяй дверми во дворъ овчий, но прелазя инудѣ, той есть тать и разбойникъ. А входяй дверми пастырь есть овцамъ. Сему дверникъ отверзаетъ, овца гласа его слышатъ».[11] Тако убо и вы чрез переграду божественнаго учения прелѣзше, и на учительскомъ мѣстѣ ставше, и своим учениемъ Христовы словесныя овца, ихже искупи своею честною кровию, яко татие крадѣте и разбиваете, понеже убо дверми не внидосте ни коимъ повелѣниемъ. Яко убо дверник Христос рече верховному апостолу Петру: «Паси овца моя». И сия убо трикраты провозгласи трикратнаго ради отвержения и всѣмъ покаянию начало показуя,[12] еже вы спасение отвергосте. И паки индѣ глаголетъ верховному апостолу Петру: «И дам ти ключь Царства Небеснаго. Елико аще свяжеши на земли, связана суть на небесѣхъ. Елико аще разрѣшиши на земли, разрѣшена суть на небесѣхъ».[13] И по сихъ божественный апостолъ Петръ власть приим от всѣхъ владыкы Христа, тако и своимъ ученикомъ преподасть, и епископы по градомъ постави, сиирѣчь посѣтители,[14] даже и до нас доиде. И сия убо дверми вшедше, и дверъникъ Христосъ отверзе имъ двери, и овца Христовы кождо по своей силѣ пасоша. Вы же, от самовольства вземшеися, и на учителство воскочисте, и дверми не внидосте, сего ради татие и разбойницы нарицаетеся. Сия убо доздѣ.	О вашем учителе Лютере: как он в жизни своей имя, ему приличествующее, получил. Воистину же зовется Лютером, потому что лют. Ибо люто, люто о краеугольный камень, Христа, биться, и его божественные законы разрушать, и божественных его учеников и апостолов проповеди сокрушать, и установления святых отцов переиначивать. И, по-разному изощряясь, все Божественное Писание ложно исповедуете. Как Сатанаил свержен был с небес и вместо светлого ангела тьмой и прелестью стал называться, а ангелы его бесами именоваться, — так и вы. Как родоначальнику бесов имя Сатана, так и первому из вас имя Лютер, как ангелы его именуются бесами, так и вы — кознодеи. Как говорит избранный сосуд апостол Павел: «Не удивительно ведь: как сам Сатана принимает образ светлого ангела, так и служители его <принимают вид> служителей правды». Как сказал учитель наш Иисус Христос: «Остерегайтесь лжепророков, которые приходят к вам в овечьих одеждах, будучи внутри волками хищными. По плодам их познаете их», то есть по учению их — кто от Бога есть, и какое учение ложно (а не так, как будет сказано учителем, имеющим одежды смирения, внутри же дышащим злобою учения нечестивых грешников). И как сказано в Евангелии от Иоанна: «Кто не дверьми входит во двор овчий, но влезает другим путем, тот вор и разбойник. А входящий дверьми есть пастырь овцам. Ему привратник отворяет, и овцы слушаются голоса его». Так же и вы, через ограду божественного учения перелезши и на учительском месте став, своим учением Христовых словесных овец, которых он своею честною кровью искупил, как воры крадете и губите, ибо дверьми не входили ни по чьему повелению. Как и привратник Христос говорит верховному апостолу Петру: «Паси овец моих». И это трижды провозгласил он из-за троекратного отвержения, показав всем начало покаяния, спасение через которое вы отвергли. И еще в другом месте говорит <Христос> верховному апостолу Петру: «И дам тебе ключи Царства Небесного. И что свяжешь на земле, то связано будет на небесах. И что разрешишь на земле, то разрешено на небесах будет». И после того божественный апостол Петр принял власть от владыки всех Христа, и так передал своим ученикам, и епископов по городам поставил, то есть посещающих, что вплоть до нас дошло. И они дверьми вошли, и привратник Христос отворил им двери, и пасли овец Христовых каждый по силе своей. Вы же, от своеволия взявшиеся, на учительство посягнули, а дверьми не вошли, и потому ворами и разбойниками называетесь. На том и <остановимся>.
Второе мое слово	Второе мое слово
Нарицаешися именем християнинъ. Нас же Громовъ сынъ[15] научи:«Иже не исповѣдует Исуса Христа, в плоть пришедша, и сего учения не приносит, радоватися ему не глаголете. Глаголяй бо ему радоватися причащается дѣлехъ его злых».[16] И по сему писанию ты нѣсть християнин, понеже Христова учения развращаеши, а святыхъ апостолъ и святых отецъ учения отметаеши.	Ты именуешься христианином. Нас же Громов сын научил: «Если кто не исповедует Иисуса Христа, во плоти пришедшего, и этого учения не несет, не приветствуйте его. Ибо приветствующий его приобщается ко злым делам его». И по этому писанию ты не христианин, ибо Христово учение искажаешь, а учение святых апостолов и святых отцов отвергаешь.
3-е слово мое	Третье мое слово
Да писал еси так, что будто ты учишь всякому християнину полную вѣру имѣти всѣмъ писмом святымъ, что сколко пророцы, и евангелисты, и апостолы научили и на писмѣ подали, чудесы великыми запечатлѣли. И вы сами, что учите, то и разоряете, понеже убо вси уставы святыхъ отецъ развратисте и отвергосте. Господу нашему Исусу Христу во Евангелии глаголющу: «Шедше научите вся языки, крещаше их во имя Отца и Сына и Святого Духа, учаще ихъ блюсти вся, елико заповѣдах вамъ. И се аз с вами есжь вся дни до скончания вѣка. Аминь».[17] Смотри убо сего, како обѣщевается «и до скончания вѣка». Гдѣ убо нынѣ суть апостоли? Не якоже ли по его божественому словеси, идѣже убо бяше труп божественаго его воплощения со Отцем сѣдяй, тому бо божественнии орли апостоли собрашася.[18] Или убо нынѣ Христа нѣсть с вѣрными? Еже да не будет, но сего ради наведе и рече «до скончания вѣка», а не рече «до скончания вашего». Они убо, яко добрии строителие благодати Владычне послуживше, на небесныя востекоша, радующеся. Господь нашъ Исус Христос смотрения исполнивъ тайну, пославъ божественыя ученики и апостолы на проповѣдь, и при них, и по них, и доселе пребываетъ съ вѣрными, — и до скончания вѣка, даже до втораго его пришествия, иже приидет судити живым и мертвымъ. По неложному обѣщанию с вѣрными пребудет и якоже при божественнѣй своей страсти плотскаго смотрения исполняет тайну, моля Отца своего о ученицѣх и о всемъ мирѣ и рече: «Якоже мене пославъ иже в мир, и аз посла ихъ въ мир, и аз за них свѣщу себе, да и тии будут священнии воистинну. Не о сих молю токмо, но и о вѣрующих словесе их ради въ мя. Да вси едино суть. Яко ты, Отче, во мнѣ и азъ в тебѣ, да и тии в нас едино будут, и да мир вѣру имет, яко ты мя посла».[19] Видиши ли, каково величество святыхъ отецъ? И Господу нашему Исусу Христу молящуся Отцу своему не токмо о одних ученицѣх, но и о всѣх вѣрующих словесе ихъ ради во нь. Да и ти въ них будутъ едино со Отцемъ и Сыномъ и Святымъ Духомъ неразлучно — не существомъ, но вѣрою и заповедей Христовых совершениемъ и тамо сущихъ в Небесномъ Царствии благъ наслаждений. Сия убо яко Отецъ въ Сынѣ и Сынъ во Отцы сотворяют человекамъ з Богом быти и въ Бозѣ пребывати заповѣдей его исполнениемъ. В Марке же глаголетъ Господь: «Знамения вѣрующим сия послѣдуют: именемъ моим бѣсы изженутъ, языки возглаголют новы; змия возмут, аще и что смертно испиютъ, не вредит ихъ, на недужныя руки возложат и здрави будут».[20] Сия убо многая обрящиши божественными отцы сотворена. Святый Великий Василей, иже в Кесарии бывый архиепископъ, богоносному Ефрѣму Сирину дасть молитву отъ асирийска языка елински, иже глаголется гречески, глаголати.[21] Сия убо многа въ Божественномъ Писании, аще хощеши, многа обрящеши. Аще бы убо они неистиннии пастырие были и не дверми вошли паствы Христовы пасти, не бы таких евангельскых чюдес сотворили дѣлом, яже Христос словомъ проповѣда. И како убо вы вѣру всѣмъ писмом святыхъ учите держати, сами вся Божественная Писания развративше и отвергосте?	Да писал ты так, будто учишь, что следует каждому христианину истинную веру иметь ко всем писаниям святым, ко всему, чему пророки и евангелисты и апостолы научили и в писаниях оставили, в чудесах великих запечатлели. А сами вы чему учите, то и разрушаете, поскольку все правила святых отцов исказили и отвергли. Господь наш Иисус Христос в Евангелии говорит: «Идите, научите все народы, крестя их во имя Отца, и Сына, и Святого Духа, уча их соблюдать все, что я заповедал вам. И вот я с вами во все дни до скончания века. Аминь». Смотри же, как обещается: «и до скончания века». Где теперь апостолы? Не по божественному ли его слову — где труп божественного его воплощения с Отцом сидит, туда же и божественные орлы апостолы собрались. Или теперь Христа нет с верными? Не бывать тому, но ради этого послал <апостолов> и сказал «до скончания века», а не сказал «до скончания вашего <века>«. Они же, как добрые делатели, благодати Владычней послужив, на небеса взошли, радуясь. Господь наш Иисус Христос, исполнив тайну своего промысла, послав божественных учеников и апостолов на проповедь, и при них, и после них, и доныне пребывает с верными — и до скончания века, до второго его пришествия, когда придет <он> судить живых и мертвых. По истинному обещанию пребудет он с верными, ибо при божественной своей страсти исполняет тайну промысла своего вочеловечения, моля Отца своего об учениках и обо всем мире, и говорит: «Как ты послал меня в мир, так и я послал их в мир, и я за них посвящаю себя, чтобы и они были освящены воистину. Не о них только молю, но и о верующих в меня благодаря их словам. Да будут все едины. Как ты, Отче, во мне и я в тебе, так и они в нас едины будут, и да уверует мир, что ты меня послал». Видишь ли ты, каково величие святых отцов? И Господь наш Иисус Христос молился Отцу своему не только об одних учениках, но и обо всех, верующих в него благодаря их учению. Чтобы и те, через них, соединились с Отцом, и Сыном, и Святым Духом неразлучно — не существом, но верою и исполнением заповедей Христовых и наслаждением благами, сущими в Царствии Небесном. Это позволяет людям быть с Богом и в Боге пребывать, исполнением его заповедей, как Отец в Сыне и Сын в Отце. В Евангелии же от Марка говорит Господь: «Уверовавших же будут сопровождать такие знамения: именем моим будут изгонять бесов, заговорят на новых языках; смогут брать <в руки> змей и, если что смертоносное выпьют, не повредит им; на больных возложат руки — и те будут здоровы». Всего этого во множестве найдешь, исполненного божественными отцами. Святой Василий Великий, бывший архиепископом в Кесарии, дал <возможность> богоносному Ефрему Сирину <написанную> на ассирийском языке молитву произносить по-эллински, иначе говоря, по-гречески. Много такого в Божественном Писании, если захочешь, много <подобного> найдешь. Если бы они не были истинными пастырями и не дверьми вошли паству Христову пасти, не совершили бы на деле тех евангельских чудес, которые Христос словом проповедовал. И как же вы учите сохранять веру во все писания святых <отцов>, сами же все Божественное Писание исказили и отвергли?
А что о чюдесѣх писалъ еси, и избранный сосуд апостолъ Павелъ къ коринфомъ в первомъ своем послании глаголет: «Знамения убо не вѣрнымъ, но невѣрным, а пророчество не невѣрным, но вѣрующим».[22] И аще бы есте вѣрны были, и вы бы вѣровали Божественымъ Писанием, а не чюдесем дивилися. Яко во Иоанне реченно есть: рече Исус ко пришедшимъ къ нему июдеомъ: «Ищете мене, не яко видѣсте знамения, но яко яли есте хлѣбы и насытистеся. Дѣлайте не брашно гибнущее, но брашно, пребывающее в животѣ вѣчнемъ».[23] Яко рече избранный сосудъ апостолъ Павелъ, ко евреомъ пиша, глаголет: «Бысть убо яко младенцы умом и бысть требующе млека, а не крѣпки пища. Всяк убо причащаяйся млецѣ, младенец убо есть, неискусен слову».[24] Тако убо и вы о чюдесѣхъ внемлете, яко о млецѣ, Писания силы не разумѣсте, яко крѣпкия пища. И паки тойже Павелъ, къ коринфом пиша, рече въ первомъ Послании: «Июдѣи бо знамения просятъ, и еллины премудрости ищут. Мы же проповѣдаем Христа распята. Июдеомъ убо блазнъ, и еллином безумие. Самѣмъ званным, июдеом и еллиномъ, Христа, Божию силу и премудрость».[25] Сия убо доздѣ.	А что о чудесах написал ты, так избранный сосуд апостол Павел в первом своем Послании к коринфянам говорит: «Знамения не для верующих, но для неверующих, пророчество же не для неверующих, но для верующих». И если бы вы были верующими, вы бы веровали в Божественное Писание, а не чудесам дивились. Как в Евангелии от Иоанна сказано: сказал Иисус пришедшим к нему иудеям: «Вы ищете меня не потому, что видели знамения, а потому, что ели хлебы и насытились. Заботьтесь не о пище тленной, но о пище, пребывающей в жизни вечной». Как сказал избранный сосуд апостол Павел в Послании к евреям: «Вы были умом как младенцы и для вас требовалось молоко, а не твердая пища. Всякий, питаемый молоком, не сведущ в слове, потому что он младенец». Так же и вы: чудеса воспринимаете, как молоко, а силы Писания не разумеете, как твердую пищу. И еще тот же Павел говорит в первом Послании к коринфянам: «Иудеи чудес просят, а эллины премудрости ищут. Мы же проповедуем Христа распятого. Для иудеев — соблазн, а для эллинов — безумие. Для самих же избранных, иудеев и эллинов, Христа, силу Божию и <Божию> премудрость». На том и <остановимся>.
